GeneName	pValue	rank	DataSet
DSCR3	0.000972497891544274	-2.32360962766399	Proteomics
PYROXD2	0.000976180743518774	2.32226179965371	Proteomics
CUX1	0.000978699630354177	2.32143615312275	Proteomics
FAR1	0.000982823724390468	2.32010314777213	Proteomics
IDH3A	0.000983034857740008	2.32010314777213	Proteomics
SIRT6	0.00098783936759583	2.31827868327462	Proteomics
PLXNA3	0.000994453186238675	2.31567341937829	Proteomics
ZMAT5	0.00099698906648701	2.31516834454007	Proteomics
SPRED1	0.000997337851253797	2.31516834454007	Proteomics
MTG2	0.00099762307543869	2.31516834454007	Proteomics
LRSAM1	0.00099861901818474	-2.31502696051499	Proteomics
EFEMP1	0.0010006707206822	2.31442736712221	Proteomics
SUPT16H	0.00100199302359505	2.31414543267587	Proteomics
EIF2S2	0.00100511552646685	-2.31308552369068	Proteomics
HPS6	0.00101029776726929	-2.31114329194306	Proteomics
METAP1	0.00101377591060196	-2.30994170246167	Proteomics
VASN	0.00101553855203265	2.30947804468852	Proteomics
ZAK	0.00101860997041899	-2.30871314058388	Proteomics
MCL1	0.00101869063812002	-2.30871314058388	Proteomics
TFAM	0.00102501004524308	2.30648811957917	Proteomics
SYNM	0.00102529196946256	2.30648811957917	Proteomics
CCDC167	0.00102829610176938	2.30550730545183	Proteomics
TRIM14	0.00103150780368492	2.30444260317572	Proteomics
NCAPH2	0.00103285774934145	2.30416404196696	Proteomics
STUB1	0.00103355965023072	-2.30415824839257	Proteomics
TNFRSF10D	0.00103508673954141	-2.30397081474422	Proteomics
PLS3	0.00103538265079595	-2.30397081474422	Proteomics
HMOX1	0.00103725555625918	2.30347459205823	Proteomics
MOSPD2	0.00103972215831173	-2.30273153423077	Proteomics
AKR1C3	0.00104241796084965	-2.30219434157884	Proteomics
GNL1	0.00104247045683412	-2.30219434157884	Proteomics
MON2	0.00104308274256651	-2.30219434157884	Proteomics
ZDHHC18	0.00104451415063561	2.30188648131682	Proteomics
CXXC1	0.00105152122926121	2.2992702812336	Proteomics
SRSF1	0.001056755816828	2.29740100613592	Proteomics
AP3M2	0.00105899105544546	-2.29677049809869	Proteomics
CPSF6	0.00106200517843711	2.29582310277037	Proteomics
SEC62	0.00106275570347029	2.29580305049084	Proteomics
IRF3	0.00106440245228525	-2.29541719685869	Proteomics
SLC35F5	0.00107048218360102	2.29322999922452	Proteomics
GBE1	0.00107660888536743	-2.29103767380419	Proteomics
AP4B1	0.00107750874152783	-2.2909608337234	Proteomics
RBM39	0.00107931654927528	2.29051861376734	Proteomics
SSRP1	0.0010854692768191	2.28833554040067	Proteomics
MFAP1	0.00108877248264547	2.28739131515462	Proteomics
POMGNT1	0.00109038096021662	2.28739131515462	Proteomics
DPH2	0.00109055128540001	-2.28739131515462	Proteomics
TTC17	0.00109069266014654	-2.28739131515462	Proteomics
SPOP	0.00109203537331228	2.28717490403338	Proteomics
AAMDC	0.00109266742277741	-2.28717490403338	Proteomics
ADCK4	0.00109588251653327	2.28641320534858	Proteomics
TP53I11	0.0010960191493275	2.28641320534858	Proteomics
SPEN	0.00109812904631379	2.28586191373315	Proteomics
THOC7	0.00110596351047035	2.28305825437544	Proteomics
CABIN1	0.0011093282951473	2.2820225368263	Proteomics
GNB2	0.00111125371761625	2.2815527899916	Proteomics
EWSR1	0.00111680886732601	2.2796703680927	Proteomics
ACADS	0.00111898093667402	2.27910955402262	Proteomics
PNPLA4	0.001123113440145	2.27791129971202	Proteomics
TFIP11	0.00112353454426245	2.27791129971202	Proteomics
USP20	0.00112445609238449	2.27783769565488	Proteomics
SMG9	0.00112532865152575	-2.27778310544643	Proteomics
DDX42	0.00113303298891689	2.27510202806927	Proteomics
HSPA1B	0.00114057397112532	-2.27250304434586	Proteomics
BLM	0.00114206943033433	-2.27221572876278	Proteomics
NSF	0.00114333992344668	2.2720144195143	Proteomics
RPL5	0.0011454391124244	2.27163822100255	Proteomics
CPTP	0.00114581400119113	-2.27163822100255	Proteomics
GAPVD1	0.00114916777744584	-2.27064991168491	Proteomics
HELZ2	0.00115242226041261	2.26970253711091	Proteomics
GTF2IRD1	0.00115366772935047	2.269514073746	Proteomics
PAAF1	0.00115459234813752	-2.2694466048168	Proteomics
MAPK1	0.00115779105319509	-2.26863974544711	Proteomics
MAPKAPK3	0.001158232946215	-2.26863974544711	Proteomics
CASZ1	0.00116107468353108	2.26785542328198	Proteomics
KMT2D	0.00116810523518245	2.26551334740111	Proteomics
PCYOX1	0.00117078465728323	2.26479785395832	Proteomics
PLXNB3	0.00117250594164791	2.26443920321014	Proteomics
RNF20	0.00117381135124735	2.26423514966394	Proteomics
TOMM40	0.00117491666220968	2.26410541174487	Proteomics
TOR4A	0.00117601332688919	2.26399614298582	Proteomics
OTUD6B	0.00117745432747681	-2.26399614298582	Proteomics
NOLC1	0.00117747668740121	2.26399614298582	Proteomics
PPIL1	0.00118527062765792	-2.26160083503674	Proteomics
PHF2	0.00118550681941451	2.26160083503674	Proteomics
PEX1	0.0011875861728346	2.26111770761047	Proteomics
CAPZA2	0.00119145462771212	-2.26001688582995	Proteomics
KIFAP3	0.00119212368907938	-2.26001688582995	Proteomics
NADK2	0.00119415975231336	2.25984892559433	Proteomics
PARVA	0.00119470597282652	-2.25984892559433	Proteomics
CHTOP	0.00119487092851232	2.25984892559433	Proteomics
RNF130	0.00120067640471401	-2.25802082949504	Proteomics
MOGS	0.00120363343563197	2.25738247717538	Proteomics
AK4	0.00120397527943397	2.25738247717538	Proteomics
SLIT2	0.00120860648002721	-2.2562268662324	Proteomics
PARP4	0.00120872002843888	-2.2562268662324	Proteomics
ATG5	0.00121576967921303	-2.25397728197984	Proteomics
STOML2	0.00121656085597807	2.25397058163647	Proteomics
AP2M1	0.00121785612210889	2.25385767723756	Proteomics
ABCA1	0.00121842240968351	2.25385767723756	Proteomics
COPS8	0.00122112628806772	-2.25317028017733	Proteomics
HDAC3	0.00122462697326513	2.25223889322735	Proteomics
ELP5	0.00122529893418514	-2.25223889322735	Proteomics
SLC38A7	0.00122651814791585	-2.25208175341366	Proteomics
WDR82	0.00123468575053236	2.24947390518375	Proteomics
TMEM237	0.00123628536931734	2.24918604721543	Proteomics
CHCHD4	0.00123847571032536	2.24904922988545	Proteomics
EXTL3	0.00123870459413551	2.24904922988545	Proteomics
SYNE3	0.00123901856893607	2.24904922988545	Proteomics
DLAT	0.00124463862818202	2.24735751329875	Proteomics
MSL1	0.00125217711111223	2.24511822499862	Proteomics
DRG2	0.00125264939857668	-2.24511822499862	Proteomics
GPN1	0.00125900914295705	-2.243192102361	Proteomics
PSMF1	0.0012599022472775	-2.24315719108228	Proteomics
AGPAT6	0.00126341686647925	2.24222025503765	Proteomics
ASNA1	0.00126492503796794	-2.2420010346397	Proteomics
CD59	0.00126564277547034	2.2420010346397	Proteomics
GLO1	0.00127240968700257	-2.23995758262867	Proteomics
C19orf66	0.00127547733948765	-2.23918400182383	Proteomics
PON2	0.00127815737459748	2.23854444803371	Proteomics
DNAJC25	0.00129109966028941	2.23467553335211	Proteomics
IKBIP	0.00129120973703269	2.23467553335211	Proteomics
SCPEP1	0.00129826645222138	2.23258000979494	Proteomics
RBBP5	0.0013017776298622	2.23167838971379	Proteomics
CAB39	0.00130401275806535	-2.2312924555034	Proteomics
KIAA0100	0.00130456261539119	2.2312924555034	Proteomics
SGSH	0.00130634548982972	2.23121870330818	Proteomics
PNKD	0.00130641210380207	2.23121870330818	Proteomics
ERBB2	0.00130811751344713	2.23092264280295	Proteomics
PPT1	0.00131055423145024	-2.23038474178356	Proteomics
C1orf109	0.00131413748213027	-2.22946910391014	Proteomics
GPC6	0.00131581180407016	2.22918612800784	Proteomics
ZNF318	0.001318702124969	2.22850303203462	Proteomics
CCDC124	0.00132207246986034	-2.22778514919939	Proteomics
PTTG1IP	0.00132252457346177	-2.22778514919939	Proteomics
BAZ1B	0.00132907620491136	2.22594264850839	Proteomics
POFUT1	0.00132979514763146	2.22594264850839	Proteomics
GPX1	0.00133081135062605	-2.22587989233017	Proteomics
WDR33	0.00133440786154938	2.22497662654636	Proteomics
SLC25A28	0.001336612180861	2.22452846729064	Proteomics
ATRAID	0.00133962852910099	2.22404607442521	Proteomics
TFDP1	0.00133975268579959	2.22404607442521	Proteomics
SERINC3	0.00134151747497578	-2.22374254227605	Proteomics
GOLGB1	0.00134381037556319	2.22326888691075	Proteomics
CYP27A1	0.00134478541459054	2.22322172175079	Proteomics
KCTD5	0.00135535538408766	2.2200891965141	Proteomics
ATP6V1D	0.00135750638201029	-2.2196680069195	Proteomics
NSMCE2	0.00136353950136382	2.21825889197089	Proteomics
IWS1	0.00136401362985303	2.21825889197089	Proteomics
FRAS1	0.00136443396869127	-2.21825889197089	Proteomics
PIGA	0.00136569127834906	-2.21812572666794	Proteomics
SLC25A12	0.00136849091184318	2.21750302872285	Proteomics
POLRMT	0.00136964417027276	2.217457133309	Proteomics
TRAPPC8	0.00137031587729085	-2.217457133309	Proteomics
LRRIQ3	0.00137707713903336	2.21558574784291	Proteomics
WRAP73	0.00137985664243489	2.21523696004961	Proteomics
UBQLN1	0.00137987248300342	-2.21523696004961	Proteomics
RAPGEF2	0.00138126143008028	-2.21506573413844	Proteomics
IL18	0.00138492417151759	-2.21419027170087	Proteomics
THADA	0.00138574164797295	-2.21419027170087	Proteomics
ABCC3	0.00138846750502555	-2.21384214614035	Proteomics
ABL2	0.00138854727166658	-2.21384214614035	Proteomics
SF3A1	0.00139267735205644	2.21281719698083	Proteomics
ELP3	0.00140448698411179	-2.20941472427834	Proteomics
GBP4	0.00141002145662467	2.20797129333521	Proteomics
COMMD3	0.00141280241053286	-2.20751572760313	Proteomics
PAG1	0.00141329144233447	2.20751572760313	Proteomics
POLR2E	0.0014140801850027	2.20751572760313	Proteomics
GALNT4	0.00141606817797383	2.20716952950836	Proteomics
TMEM259	0.0014187658719365	2.20660672810862	Proteomics
ASB1	0.00142278943000508	-2.20582097296567	Proteomics
CDYL	0.00142306109184852	2.20582097296567	Proteomics
TMEM120A	0.00142674421252267	-2.20503226970481	Proteomics
MAF1	0.00142737690498449	-2.20503226970481	Proteomics
TAF15	0.00143006610935956	2.20447779042757	Proteomics
APOB	0.00143309111537897	-2.20382291203871	Proteomics
SNRNP35	0.00143546564754415	2.20336656347761	Proteomics
TPR	0.00143920896429164	2.2024980047264	Proteomics
DDX39A	0.00144604898670212	-2.20070118899482	Proteomics
CBX4	0.00144799995164819	2.20037782307788	Proteomics
MORF4L1	0.00145027423092546	2.19995825791623	Proteomics
GINS4	0.0014650038452075	2.19583148345414	Proteomics
NCOR1	0.00147787574613867	2.19229402820104	Proteomics
TCP1	0.00147897531803717	-2.19223256815958	Proteomics
NUCKS1	0.00148139028887338	2.19192822399742	Proteomics
ZFX	0.00148179418872043	-2.19192822399742	Proteomics
RAB3GAP2	0.00148674127081	-2.19074178669187	Proteomics
ATF1	0.00148912816723327	2.19030602136456	Proteomics
CYSTM1	0.00149125370337645	-2.19005975102123	Proteomics
PNPLA6	0.00149176258651717	2.19005975102123	Proteomics
MYL1	0.00149902432322308	-2.1882112285359	Proteomics
S100A11	0.00150519522034789	-2.18668736812151	Proteomics
PAK4	0.00150658306892104	2.18654725067101	Proteomics
PRKAR2A	0.00151666354793617	2.18413076088654	Proteomics
DCTD	0.00151680368200247	-2.18413076088654	Proteomics
CERS6	0.00152181951606206	2.18295665371643	Proteomics
YIPF3	0.00152921802536638	-2.1811099071342	Proteomics
MRGBP	0.00153693540271045	2.17918305887447	Proteomics
PDCD10	0.00153881067603439	2.17891268559763	Proteomics
TYSND1	0.00154183726048328	2.17831838787632	Proteomics
SNAP47	0.00154470801813345	2.17776941766029	Proteomics
CLCN6	0.00156143372214982	-2.17335100360517	Proteomics
STMN1	0.00156436840861741	-2.1729206776919	Proteomics
EXOC8	0.00156484345496944	-2.1729206776919	Proteomics
PLXNA2	0.00156820393080861	-2.17224731536964	Proteomics
SNX24	0.00157245186717375	-2.17133061744741	Proteomics
TFEB	0.00158013235974304	2.16947248203799	Proteomics
TIMP3	0.0015822484137827	-2.16914909826207	Proteomics
MED8	0.00158538611274981	2.16870900424768	Proteomics
TOMM20	0.00158573254782326	2.16870900424768	Proteomics
CDC5L	0.00159193541393356	2.16727086021547	Proteomics
FLII	0.00160007286632759	-2.16554520309004	Proteomics
SH2D5	0.00160016719809564	-2.16554520309004	Proteomics
TWISTNB	0.00160671006748311	2.1640299546768	Proteomics
WNT5B	0.00162180085589389	-2.1602266954424	Proteomics
LYRM1	0.00162600898797029	2.15935787824424	Proteomics
RC3H1	0.00163492097188835	-2.15724050324986	Proteomics
MST1R	0.00163926162929143	-2.15634529122435	Proteomics
UFC1	0.00164023753551624	-2.15634296378463	Proteomics
PAPLN	0.00164863580462744	2.15438097683488	Proteomics
NOTCH3	0.00165108633392789	-2.15399176517267	Proteomics
MAN1B1	0.00165322260328302	2.15368590645101	Proteomics
GNB1L	0.00165947916671661	-2.15230097879762	Proteomics
OXR1	0.00167033501334687	-2.14972459079625	Proteomics
RPP40	0.0016751863886784	-2.14872028217183	Proteomics
PAFAH1B2	0.00169099106307835	-2.14507202385708	Proteomics
ATPIF1	0.00169130303652581	2.14507202385708	Proteomics
EHBP1	0.00169435029453373	-2.14454504286035	Proteomics
RILPL1	0.00169940280875189	-2.14350655713498	Proteomics
TKT	0.00170375248444623	-2.14268754403974	Proteomics
COMMD8	0.00170460667337066	-2.14268754403974	Proteomics
LARP6	0.00170607314415796	-2.14257458234739	Proteomics
RAB8B	0.00170704665168772	2.14257458234739	Proteomics
PDPR	0.00171114951875295	2.14178591208646	Proteomics
SEMA3C	0.00172498645645045	-2.13854193275351	Proteomics
PITHD1	0.00174300452743247	-2.13428270979722	Proteomics
AP5S1	0.00174480920977747	-2.13414149048532	Proteomics
RSBN1L	0.00174560708486441	2.13414149048532	Proteomics
GCNT2	0.00174703888676498	2.13404086601469	Proteomics
PHRF1	0.00174804774772178	2.13404086601469	Proteomics
PABPN1	0.00174954811822086	2.13392113002952	Proteomics
DOCK11	0.0017608777752572	-2.13137052661792	Proteomics
KPNA3	0.00176239478181142	-2.1312491106619	Proteomics
SMPDL3B	0.00177483747817422	2.12844614146883	Proteomics
RNF19A	0.00177771029979852	-2.12799602047069	Proteomics
NACC1	0.00178417273706556	2.12667224058995	Proteomics
HDAC6	0.00178623442603175	-2.12642266825342	Proteomics
TWSG1	0.00178732381792095	2.12640971860461	Proteomics
CPSF7	0.00179347164147015	2.125461920542	Proteomics
INTS5	0.00179359895079125	2.125461920542	Proteomics
ILK	0.0017943438876428	-2.125461920542	Proteomics
DNAJC7	0.00179590666091232	-2.12533509406504	Proteomics
TSR2	0.00179730808979179	-2.12524743604645	Proteomics
TES	0.00181196106345812	-2.12197921254594	Proteomics
CORO7	0.00181297801282499	-2.12197921254594	Proteomics
EHMT2	0.00182085782075578	2.12038415399937	Proteomics
MTIF2	0.00182175009631801	2.12038415399937	Proteomics
SENP1	0.00183136299950987	2.11834890560361	Proteomics
UBE2V2	0.00183354142722535	-2.11808285595604	Proteomics
POLDIP2	0.00183563328182619	2.11783775718716	Proteomics
COL4A2	0.00184265346942398	2.11642996492713	Proteomics
APEX1	0.00185288211599942	-2.11427565449075	Proteomics
RWDD4	0.0018582160638207	-2.11327690017465	Proteomics
PNPO	0.00186078034387341	-2.11292752334326	Proteomics
MON1B	0.00186399952283021	-2.11251344780689	Proteomics
MYL12A	0.00186469497859561	-2.11251344780689	Proteomics
FBXO28	0.00186646677871345	2.11235007830089	Proteomics
GNE	0.00187623358230455	-2.11033238827245	Proteomics
MRPL40	0.00187953435491687	2.11009553702697	Proteomics
FBXO45	0.00187998207664013	2.11009553702697	Proteomics
ODR4	0.0018814560133741	2.11009553702697	Proteomics
SH3KBP1	0.00188156027130757	-2.11009553702697	Proteomics
NDUFAF7	0.00188345967953041	-2.10990558329495	Proteomics
MPP1	0.00188888189623667	2.10890520391998	Proteomics
PPP1R11	0.00189062717649957	-2.10875206755486	Proteomics
INPP4A	0.00189438313825248	-2.10813795867066	Proteomics
PRPSAP1	0.00189624401041512	-2.10795922903814	Proteomics
CPPED1	0.00189771800773502	-2.10786930411876	Proteomics
HLA-C	0.0019035166825776	2.10696630028246	Proteomics
CPSF1	0.00190383507288716	2.10696630028246	Proteomics
VPS37C	0.00190528948025746	-2.10688176317561	Proteomics
SMPD1	0.00191000435007001	2.1060553451126	Proteomics
PTPN2	0.00191241786211412	2.10575373844884	Proteomics
SLIRP	0.00191541393498016	2.10532057531915	Proteomics
RABL3	0.00191796240405777	-2.10498967622582	Proteomics
TSC22D2	0.00192063930683446	2.10463036164663	Proteomics
FBXO6	0.00192314337245326	-2.10447886461517	Proteomics
TADA2B	0.00192348900048116	2.10447886461517	Proteomics
HNRNPK	0.00192595543490031	2.10416832758845	Proteomics
ARHGAP17	0.00193235458735125	-2.10297358903084	Proteomics
MGME1	0.00193665363288786	2.10232107423003	Proteomics
FAF2	0.00193745052312779	2.10232107423003	Proteomics
SOD3	0.00194674321229504	-2.10048845926218	Proteomics
SVIL	0.0019528543848336	2.09937256200945	Proteomics
ITGA6	0.00195607363154493	2.09890238086977	Proteomics
ATAD2	0.0019715944823896	2.09571500353004	Proteomics
MTMR6	0.00197347434399397	-2.09554599275815	Proteomics
PCCA	0.00198127959862431	2.09407645181	Proteomics
HBS1L	0.00198627777143126	-2.09322684105095	Proteomics
THOC6	0.00198938219097319	2.09282945356783	Proteomics
NAV1	0.00199048805150638	2.09282945356783	Proteomics
ROCK2	0.00199145435450819	-2.09282945356783	Proteomics
TMEM56	0.00199292350282155	2.09275323544045	Proteomics
ARFGEF2	0.00199473748238931	-2.09260203306292	Proteomics
NUDT16	0.00200201499531756	-2.09140313773202	Proteomics
ELP6	0.00200249789144607	-2.09140313773202	Proteomics
MAN2A2	0.00200831097098077	2.09038775133154	Proteomics
LAMA3	0.00201511586491974	-2.08916206025245	Proteomics
SETD1B	0.00202993928955466	-2.08622226713267	Proteomics
CCAR1	0.00204049951971229	2.08421191763716	Proteomics
RBMXL1	0.0020458346515917	2.08354702306396	Proteomics
RPS16	0.00204591308293509	2.08354702306396	Proteomics
CSPG4	0.00204801240389543	2.08334431035829	Proteomics
FERMT2	0.00205212044218857	-2.08281729497082	Proteomics
PSMB1	0.00205279023145482	-2.08281729497082	Proteomics
ZMYM2	0.0020591332050774	2.08171970959567	Proteomics
ZNF580	0.00206854187261725	2.07998198416591	Proteomics
PPP6C	0.00207530330616166	-2.07880673698455	Proteomics
SLC7A5	0.00207854673143967	-2.07837040126411	Proteomics
COPA	0.00209196745953362	-2.07583921631652	Proteomics
SCLY	0.00209302460156692	-2.07583921631652	Proteomics
EEF1E1	0.00209630505728955	-2.07540054330277	Proteomics
CASP6	0.00209841905001775	-2.07520414687757	Proteomics
RTCA	0.00210082620914708	-2.07494744795729	Proteomics
MUT	0.00210306205555382	2.07472656095442	Proteomics
GMPR	0.00210434397260139	-2.07470285839481	Proteomics
CRNKL1	0.00211450438031739	2.07285180607374	Proteomics
EPS15	0.00213041436494423	-2.06983698646054	Proteomics
USP33	0.00213553435598122	2.06903504534724	Proteomics
RPL9	0.00213716373050806	2.06894421935308	Proteomics
PPOX	0.00214210905722614	2.06835085976896	Proteomics
MAP4K4	0.00214245431090063	2.06835085976896	Proteomics
PSIP1	0.00214450066645656	2.06817625134399	Proteomics
ARHGAP29	0.00214735799824486	-2.06783785816032	Proteomics
UGGT1	0.00214902168029574	-2.06774125848715	Proteomics
TNPO2	0.00215524325838143	-2.06709322593799	Proteomics
PSMG2	0.00215607992723695	-2.06709322593799	Proteomics
HSDL1	0.00215626256517207	2.06709322593799	Proteomics
RUNX1	0.00215698179801463	2.06709322593799	Proteomics
ABCC4	0.00216048895106483	-2.06662673969388	Proteomics
IFI35	0.00216549113313161	-2.06635738126552	Proteomics
SUGP1	0.00216599050201176	2.06635738126552	Proteomics
HIST1H4A	0.00216757333304224	2.06635738126552	Proteomics
ZADH2	0.00216803106411865	2.06635738126552	Proteomics
IL10RB	0.00216850865521099	-2.06635738126552	Proteomics
LMO7	0.00216909886817311	2.06635738126552	Proteomics
DCTPP1	0.00217015780314727	-2.06635738126552	Proteomics
RNF185	0.00217242208477729	2.06614252164253	Proteomics
AIM1	0.00217815808874482	2.0652352379514	Proteomics
LUC7L3	0.00217939398245342	2.06522666194231	Proteomics
RRP9	0.00218254962090462	2.06483592711342	Proteomics
PLS1	0.00218607059939941	-2.06437338406406	Proteomics
PVR	0.00218755852318474	2.06431527133089	Proteomics
VCPIP1	0.00219746582830382	-2.06259007601813	Proteomics
CDK11A	0.00221032101191737	2.06036153235602	Proteomics
USP4	0.00221118354914407	-2.06036153235602	Proteomics
CSE1L	0.00221272203898474	-2.06029633184961	Proteomics
DGCR2	0.00221613224165516	-2.05986425843586	Proteomics
MSRB2	0.0022214889622079	2.05905237915614	Proteomics
IMPDH1	0.00223059551478195	-2.05751219372516	Proteomics
UBA5	0.00223676712570512	-2.05654859788386	Proteomics
MFSD8	0.00224033053567072	-2.05623009252269	Proteomics
AQP5	0.00224084384022303	2.05623009252269	Proteomics
PARD3B	0.00224708133784955	-2.05525885761305	Proteomics
ERBB3	0.00224982520824812	2.05496470934137	Proteomics
ACAD8	0.00225537609296565	2.05428308780091	Proteomics
CSTF2T	0.00225585286360359	2.05428308780091	Proteomics
H2AFY	0.00225702902836136	2.05428308780091	Proteomics
SPATA7	0.00226304711423439	-2.05336196310942	Proteomics
TCAF1	0.00226481626989731	-2.0532959556022	Proteomics
GOLGA4	0.00226807099811849	2.0532959556022	Proteomics
DNAJC21	0.00226821177054901	-2.0532959556022	Proteomics
WRAP53	0.0022682955189012	2.0532959556022	Proteomics
FUBP3	0.00227223610243496	2.05277682492117	Proteomics
ARHGAP1	0.00227550327428798	-2.05238737960172	Proteomics
TMX2	0.00229060207158641	-2.04974963218405	Proteomics
CHD2	0.00230060235425498	2.04809203194786	Proteomics
FUNDC2	0.00230979288630146	-2.04659473649606	Proteomics
CIZ1	0.00231446339902544	2.04605456077818	Proteomics
ATPAF1	0.00231609450308996	2.04605456077818	Proteomics
MYO1C	0.00231956869435994	2.04605456077818	Proteomics
VIPAS39	0.00231984843831056	-2.04605456077818	Proteomics
SNRPB2	0.00232006312519168	2.04605456077818	Proteomics
PIP4K2A	0.00232014792184257	-2.04605456077818	Proteomics
CD274	0.00232394815224786	2.04557710403412	Proteomics
ADAM28	0.00232857093627976	2.04494724433997	Proteomics
NDUFB8	0.00233303791951252	-2.04434797247581	Proteomics
TEX264	0.0023377139902439	-2.04371132224201	Proteomics
C8orf33	0.00234018413754221	-2.04348547018372	Proteomics
VPRBP	0.00235749036021867	2.04051825438447	Proteomics
BTF3L4	0.00236576027288277	-2.03927731532986	Proteomics
CHST11	0.00236676886825094	-2.03927731532986	Proteomics
EXD2	0.00237895118876567	2.03727993726392	Proteomics
ATL1	0.00238522650309706	2.03636802321724	Proteomics
ACSF3	0.00239906173919869	2.03408828185821	Proteomics
EXOSC2	0.00241312980513282	2.03178095563716	Proteomics
TPRG1L	0.00241909502890192	-2.03094051955557	Proteomics
SARDH	0.00242061185688678	2.0308999778187	Proteomics
EIF1AD	0.00242649629222608	-2.03007706402653	Proteomics
OGFR	0.00244037827367719	-2.02783098476026	Proteomics
L1CAM	0.00244388931832831	2.02758389955126	Proteomics
SH3RF1	0.00244436886096724	-2.02758389955126	Proteomics
INTS1	0.00244750696325807	2.02725777521872	Proteomics
ZEB1	0.00244982353990605	2.02707785418515	Proteomics
SCYL1	0.00245272511142388	-2.02679460362464	Proteomics
EVI5L	0.00245968885324638	-2.02579400902225	Proteomics
PLCG1	0.00246162867296837	-2.02568221855806	Proteomics
DPH5	0.002466199216548	2.02510706110715	Proteomics
BOD1L1	0.00247863448778218	2.02315306223242	Proteomics
METTL7A	0.00248142519622669	2.02289457447098	Proteomics
BCAR3	0.00248512052590431	-2.02247839554382	Proteomics
SNX1	0.00249047555411764	-2.02177353677569	Proteomics
YAP1	0.00249606586395466	-2.02102962525477	Proteomics
UBXN1	0.00250003787274413	-2.02056880307098	Proteomics
LMNB1	0.0025036398597313	2.02017313686939	Proteomics
IGFBP3	0.00251723160375533	-2.01805130031964	Proteomics
NELFCD	0.00251879894664104	2.01801033367632	Proteomics
LOXL4	0.00252437510843745	-2.01748837591723	Proteomics
TOR3A	0.00252449095559359	2.01748837591723	Proteomics
HTATSF1	0.00253283912702239	2.01628358640246	Proteomics
GNAI3	0.00253891244438869	2.01556165565605	Proteomics
ERRFI1	0.00253998753241639	2.01556165565605	Proteomics
NUP50	0.00254106519276058	2.01556165565605	Proteomics
STX3	0.00254282146920663	-2.01555574248623	Proteomics
IDH2	0.00254433290514227	2.01555574248623	Proteomics
STC1	0.00254511205389213	2.01555574248623	Proteomics
AP1S3	0.00254707578795312	2.01544893852686	Proteomics
SYMPK	0.00255159352266321	2.01490735102587	Proteomics
DENR	0.00256346378212401	-2.01311957242605	Proteomics
SHOC2	0.00256927808403868	2.01236344269007	Proteomics
CDC37	0.00257387162124441	-2.01199485014847	Proteomics
PDK3	0.00257711668337528	2.01199485014847	Proteomics
PDSS2	0.00257756713601587	2.01199485014847	Proteomics
LDLR	0.00257808639957106	-2.01199485014847	Proteomics
GPR116	0.00257820175567866	2.01199485014847	Proteomics
PPWD1	0.00258479935432379	2.01111199552099	Proteomics
TPX2	0.00259151974544673	2.01021127327043	Proteomics
XAGE1A	0.00259458992454162	-2.00992391304412	Proteomics
PHC2	0.00259830656121204	2.00985485568685	Proteomics
TWF2	0.00259900285410571	-2.00985485568685	Proteomics
TTC39C	0.00259906780233964	-2.00985485568685	Proteomics
NUP107	0.00260765068595931	2.00881690928796	Proteomics
LCHN	0.00260800356929883	2.00881690928796	Proteomics
YIPF6	0.0026111302063006	2.00853101448975	Proteomics
DNAJC14	0.00261243943505617	2.00853101448975	Proteomics
HYAL2	0.00261526688176511	2.00828713207243	Proteomics
ARHGEF10	0.00261761570929655	-2.00812304135584	Proteomics
CABLES2	0.00263359296942767	-2.00570594170988	Proteomics
DTNB	0.002639948331954	2.00488471769651	Proteomics
PSMB2	0.00264345355362828	-2.00453389256567	Proteomics
PHF23	0.00264686720655998	2.00419873830915	Proteomics
PI4KB	0.00265538663556545	2.00302832451994	Proteomics
ASCC3	0.00266459337056748	2.00178669650271	Proteomics
PRPF38A	0.00266575013144837	2.00178669650271	Proteomics
GOLGA1	0.00266973165183599	2.00155039909227	Proteomics
TFB1M	0.00266996345459492	2.00155039909227	Proteomics
PSMD6	0.00268751170712539	-1.99892996699767	Proteomics
HERPUD1	0.0026897456447409	-1.99879361839931	Proteomics
KRI1	0.00270068188706092	1.99725578327587	Proteomics
WDR46	0.0027045800950693	1.99705336734773	Proteomics
GPAA1	0.00270473217525684	1.99705336734773	Proteomics
PFDN4	0.00270636074103979	-1.99701598622534	Proteomics
ARHGEF18	0.0027104114481927	-1.99659036892728	Proteomics
ARHGEF40	0.00272000215479208	1.99528014932258	Proteomics
NOP56	0.00273391846041053	1.99328753007249	Proteomics
FHOD1	0.00273878872007673	1.99273813209549	Proteomics
BRMS1L	0.0027431796087632	1.99226587878716	Proteomics
EIF4A3	0.00274781731022485	1.99190813881265	Proteomics
CA12	0.00274874148398525	1.99190813881265	Proteomics
FOSL2	0.0027506346943557	1.99190813881265	Proteomics
ITGB3	0.00275108922390137	-1.99190813881265	Proteomics
JMY	0.00275408138380638	-1.99165893151219	Proteomics
EMSY	0.00276351553951616	1.99039656237548	Proteomics
RPS3	0.00277125154418901	1.98940518329321	Proteomics
MYH9	0.00277475060197562	-1.98927451964346	Proteomics
DAGLB	0.00277492714719694	-1.98927451964346	Proteomics
ENAH	0.00278438527563579	-1.98821896199789	Proteomics
